time_s,installation_step,bar_index,phase,x_mm,y_mm,z_mm,qx,qy,qz,qw,gripper
1.759590,1,1959,insert,14090.487102,-1470.303329,-242.420868,-0.043410939,0.999057301,0.000000000,0.000000000,1
1.842923,1,1959,insert,14090.487102,-1470.303329,-333.700868,-0.043410939,0.999057301,0.000000000,0.000000000,1
1.926257,1,1959,insert,14090.487102,-1470.303329,-398.580868,-0.043410939,0.999057301,0.000000000,0.000000000,1
2.009590,1,1959,release,14090.487102,-1470.303329,-413.060868,-0.043410939,0.999057301,0.000000000,0.000000000,0
2.109590,1,1959,retreat,14090.487102,-1470.303329,-413.060868,-0.043410939,0.999057301,0.000000000,0.000000000,0
2.209590,1,1959,retreat,14090.487102,-1470.303329,-395.684868,-0.043410939,0.999057301,0.000000000,0.000000000,0
2.309590,1,1959,retreat,14090.487102,-1470.303329,-317.828868,-0.043410939,0.999057301,0.000000000,0.000000000,0
2.409590,1,1959,retreat,14090.487102,-1470.303329,-208.292868,-0.043410939,0.999057301,0.000000000,0.000000000,0
2.509590,1,1959,retreat,14090.487102,-1470.303329,-130.436868,-0.043410939,0.999057301,0.000000000,0.000000000,0
2.609590,1,1959,retreat,14090.487102,-1470.303329,-113.060868,-0.043410939,0.999057301,0.000000000,0.000000000,0
2.609590,2,1960,preinsert,14090.487102,1470.303329,792.693065,0.043410939,0.999057301,0.000000000,0.000000000,1
2.709148,2,1960,preinsert,14090.487102,1470.303329,790.572967,0.043410939,0.999057301,0.000000000,0.000000000,1
2.808705,2,1960,preinsert,14090.487102,1470.303329,777.351067,0.043410939,0.999057301,0.000000000,0.000000000,1
2.908263,2,1960,preinsert,14090.487102,1470.303329,746.081904,0.043410939,0.999057301,0.000000000,0.000000000,1
3.007821,2,1960,preinsert,14090.487102,1470.303329,693.757599,0.043410939,0.999057301,0.000000000,0.000000000,1
3.107378,2,1960,preinsert,14090.487102,1470.303329,620.651596,0.043410939,0.999057301,0.000000000,0.000000000,1
3.206936,2,1960,preinsert,14090.487102,1470.303329,529.662396,0.043410939,0.999057301,0.000000000,0.000000000,1
3.306494,2,1960,preinsert,14090.487102,1470.303329,425.657289,0.043410939,0.999057301,0.000000000,0.000000000,1
3.406051,2,1960,preinsert,14090.487102,1470.303329,314.816098,0.043410939,0.999057301,0.000000000,0.000000000,1
3.505609,2,1960,preinsert,14090.487102,1470.303329,203.974907,0.043410939,0.999057301,0.000000000,0.000000000,1
3.605167,2,1960,preinsert,14090.487102,1470.303329,99.969801,0.043410939,0.999057301,0.000000000,0.000000000,1
3.704725,2,1960,preinsert,14090.487102,1470.303329,8.980600,0.043410939,0.999057301,0.000000000,0.000000000,1
3.804282,2,1960,preinsert,14090.487102,1470.303329,-64.125402,0.043410939,0.999057301,0.000000000,0.000000000,1
3.903840,2,1960,preinsert,14090.487102,1470.303329,-116.449707,0.043410939,0.999057301,0.000000000,0.000000000,1
4.003398,2,1960,preinsert,14090.487102,1470.303329,-147.718871,0.043410939,0.999057301,0.000000000,0.000000000,1
4.102955,2,1960,preinsert,14090.487102,1470.303329,-160.940770,0.043410939,0.999057301,0.000000000,0.000000000,1
4.202513,2,1960,insert,14090.487102,1470.303329,-163.060868,0.043410939,0.999057301,0.000000000,0.000000000,1
4.285846,2,1960,insert,14090.487102,1470.303329,-177.540868,0.043410939,0.999057301,0.000000000,0.000000000,1
4.369180,2,1960,insert,14090.487102,1470.303329,-242.420868,0.043410939,0.999057301,0.000000000,0.000000000,1
4.452513,2,1960,insert,14090.487102,1470.303329,-333.700868,0.043410939,0.999057301,0.000000000,0.000000000,1
4.535846,2,1960,insert,14090.487102,1470.303329,-398.580868,0.043410939,0.999057301,0.000000000,0.000000000,1
4.619180,2,1960,release,14090.487102,1470.303329,-413.060868,0.043410939,0.999057301,0.000000000,0.000000000,0
4.719180,2,1960,retreat,14090.487102,1470.303329,-413.060868,0.043410939,0.999057301,0.000000000,0.000000000,0
4.819180,2,1960,retreat,14090.487102,1470.303329,-395.684868,0.043410939,0.999057301,0.000000000,0.000000000,0
4.919180,2,1960,retreat,14090.487102,1470.303329,-317.828868,0.043410939,0.999057301,0.000000000,0.000000000,0
5.019180,2,1960,retreat,14090.487102,1470.303329,-208.292868,0.043410939,0.999057301,0.000000000,0.000000000,0
5.119180,2,1960,retreat,14090.487102,1470.303329,-130.436868,0.043410939,0.999057301,0.000000000,0.000000000,0
5.219180,2,1960,retreat,14090.487102,1470.303329,-113.060868,0.043410939,0.999057301,0.000000000,0.000000000,0
5.219180,3,1961,preinsert,-14090.487102,-1470.303329,792.693065,0.999057301,-0.043410939,0.000000000,0.000000000,1
5.318737,3,1961,preinsert,-14090.487102,-1470.303329,790.572967,0.999057301,-0.043410939,0.000000000,0.000000000,1
5.418295,3,1961,preinsert,-14090.487102,-1470.303329,777.351067,0.999057301,-0.043410939,0.000000000,0.000000000,1
5.517853,3,1961,preinsert,-14090.487102,-1470.303329,746.081904,0.999057301,-0.043410939,0.000000000,0.000000000,1
5.617411,3,1961,preinsert,-14090.487102,-1470.303329,693.757599,0.999057301,-0.043410939,0.000000000,0.000000000,1
5.716968,3,1961,preinsert,-14090.487102,-1470.303329,620.651596,0.999057301,-0.043410939,0.000000000,0.000000000,1
5.816526,3,1961,preinsert,-14090.487102,-1470.303329,529.662396,0.999057301,-0.043410939,0.000000000,0.000000000,1
5.916084,3,1961,preinsert,-14090.487102,-1470.303329,425.657289,0.999057301,-0.043410939,0.000000000,0.000000000,1
6.015641,3,1961,preinsert,-14090.487102,-1470.303329,314.816098,0.999057301,-0.043410939,0.000000000,0.000000000,1
6.115199,3,1961,preinsert,-14090.487102,-1470.303329,203.974907,0.999057301,-0.043410939,0.000000000,0.000000000,1
6.214757,3,1961,preinsert,-14090.487102,-1470.303329,99.969801,0.999057301,-0.043410939,0.000000000,0.000000000,1
6.314314,3,1961,preinsert,-14090.487102,-1470.303329,8.980600,0.999057301,-0.043410939,0.000000000,0.000000000,1
6.413872,3,1961,preinsert,-14090.487102,-1470.303329,-64.125402,0.999057301,-0.043410939,0.000000000,0.000000000,1
6.513430,3,1961,preinsert,-14090.487102,-1470.303329,-116.449707,0.999057301,-0.043410939,0.000000000,0.000000000,1
6.612988,3,1961,preinsert,-14090.487102,-1470.303329,-147.718871,0.999057301,-0.043410939,0.000000000,0.000000000,1
6.712545,3,1961,preinsert,-14090.487102,-1470.303329,-160.940770,0.999057301,-0.043410939,0.000000000,0.000000000,1
6.812103,3,1961,insert,-14090.487102,-1470.303329,-163.060868,0.999057301,-0.043410939,0.000000000,0.000000000,1
6.895436,3,1961,insert,-14090.487102,-1470.303329,-177.540868,0.999057301,-0.043410939,0.000000000,0.000000000,1
6.978770,3,1961,insert,-14090.487102,-1470.303329,-242.420868,0.999057301,-0.043410939,0.000000000,0.000000000,1
7.062103,3,1961,insert,-14090.487102,-1470.303329,-333.700868,0.999057301,-0.043410939,0.000000000,0.000000000,1
7.145436,3,1961,insert,-14090.487102,-1470.303329,-398.580868,0.999057301,-0.043410939,0.000000000,0.000000000,1
7.228770,3,1961,release,-14090.487102,-1470.303329,-413.060868,0.999057301,-0.043410939,0.000000000,0.000000000,0
7.328770,3,1961,retreat,-14090.487102,-1470.303329,-413.060868,0.999057301,-0.043410939,0.000000000,0.000000000,0
7.428770,3,1961,retreat,-14090.487102,-1470.303329,-395.684868,0.999057301,-0.043410939,0.000000000,0.000000000,0
7.528770,3,1961,retreat,-14090.487102,-1470.303329,-317.828868,0.999057301,-0.043410939,0.000000000,0.000000000,0
7.628770,3,1961,retreat,-14090.487102,-1470.303329,-208.292868,0.999057301,-0.043410939,0.000000000,0.000000000,0
7.728770,3,1961,retreat,-14090.487102,-1470.303329,-130.436868,0.999057301,-0.043410939,0.000000000,0.000000000,0
7.828770,3,1961,retreat,-14090.487102,-1470.303329,-113.060868,0.999057301,-0.043410939,0.000000000,0.000000000,0
7.828770,4,1962,preinsert,-14090.487102,1470.303329,792.693065,0.999057301,0.043410939,0.000000000,0.000000000,1
7.928327,4,1962,preinsert,-14090.487102,1470.303329,790.572967,0.999057301,0.043410939,0.000000000,0.000000000,1
8.027885,4,1962,preinsert,-14090.487102,1470.303329,777.351067,0.999057301,0.043410939,0.000000000,0.000000000,1
8.127443,4,1962,preinsert,-14090.487102,1470.303329,746.081904,0.999057301,0.043410939,0.000000000,0.000000000,1
8.227000,4,1962,preinsert,-14090.487102,1470.303329,693.757599,0.999057301,0.043410939,0.000000000,0.000000000,1
8.326558,4,1962,preinsert,-14090.487102,1470.303329,620.651596,0.999057301,0.043410939,0.000000000,0.000000000,1
8.426116,4,1962,preinsert,-14090.487102,1470.303329,529.662396,0.999057301,0.043410939,0.000000000,0.000000000,1
8.525674,4,1962,preinsert,-14090.487102,1470.303329,425.657289,0.999057301,0.043410939,0.000000000,0.000000000,1
8.625231,4,1962,preinsert,-14090.487102,1470.303329,314.816098,0.999057301,0.043410939,0.000000000,0.000000000,1
8.724789,4,1962,preinsert,-14090.487102,1470.303329,203.974907,0.999057301,0.043410939,0.000000000,0.000000000,1
8.824347,4,1962,preinsert,-14090.487102,1470.303329,99.969801,0.999057301,0.043410939,0.000000000,0.000000000,1
8.923904,4,1962,preinsert,-14090.487102,1470.303329,8.980600,0.999057301,0.043410939,0.000000000,0.000000000,1
9.023462,4,1962,preinsert,-14090.487102,1470.303329,-64.125402,0.999057301,0.043410939,0.000000000,0.000000000,1
9.123020,4,1962,preinsert,-14090.487102,1470.303329,-116.449707,0.999057301,0.043410939,0.000000000,0.000000000,1
9.222577,4,1962,preinsert,-14090.487102,1470.303329,-147.718871,0.999057301,0.043410939,0.000000000,0.000000000,1
9.322135,4,1962,preinsert,-14090.487102,1470.303329,-160.940770,0.999057301,0.043410939,0.000000000,0.000000000,1
9.421693,4,1962,insert,-14090.487102,1470.303329,-163.060868,0.999057301,0.043410939,0.000000000,0.000000000,1
9.505026,4,1962,insert,-14090.487102,1470.303329,-177.540868,0.999057301,0.043410939,0.000000000,0.000000000,1
9.588360,4,1962,insert,-14090.487102,1470.303329,-242.420868,0.999057301,0.043410939,0.000000000,0.000000000,1
9.671693,4,1962,insert,-14090.487102,1470.303329,-333.700868,0.999057301,0.043410939,0.000000000,0.000000000,1
9.755026,4,1962,insert,-14090.487102,1470.303329,-398.580868,0.999057301,0.043410939,0.000000000,0.000000000,1
9.838360,4,1962,release,-14090.487102,1470.303329,-413.060868,0.999057301,0.043410939,0.000000000,0.000000000,0
9.938360,4,1962,retreat,-14090.487102,1470.303329,-413.060868,0.999057301,0.043410939,0.000000000,0.000000000,0
10.038360,4,1962,retreat,-14090.487102,1470.303329,-395.684868,0.999057301,0.043410939,0.000000000,0.000000000,0
10.138360,4,1962,retreat,-14090.487102,1470.303329,-317.828868,0.999057301,0.043410939,0.000000000,0.000000000,0
10.238360,4,1962,retreat,-14090.487102,1470.303329,-208.292868,0.999057301,0.043410939,0.000000000,0.000000000,0
10.338360,4,1962,retreat,-14090.487102,1470.303329,-130.436868,0.999057301,0.043410939,0.000000000,0.000000000,0
10.438360,4,1962,retreat,-14090.487102,1470.303329,-113.060868,0.999057301,0.043410939,0.000000000,0.000000000,0
10.438360,5,1954,preinsert,0.000000,-1540.000000,792.629690,1.000000000,0.000000000,0.000000000,0.000000000,1
10.537175,5,1954,preinsert,0.000000,-1540.000000,790.525396,1.000000000,0.000000000,0.000000000,0.000000000,1
10.635991,5,1954,preinsert,0.000000,-1540.000000,777.402053,1.000000000,0.000000000,0.000000000,0.000000000,1
10.734806,5,1954,preinsert,0.000000,-1540.000000,746.365972,1.000000000,0.000000000,0.000000000,0.000000000,1
10.833622,5,1954,preinsert,0.000000,-1540.000000,694.431695,1.000000000,0.000000000,0.000000000,0.000000000,1
10.932438,5,1954,preinsert,0.000000,-1540.000000,621.870628,1.000000000,0.000000000,0.000000000,0.000000000,1
11.031253,5,1954,preinsert,0.000000,-1540.000000,531.559666,1.000000000,0.000000000,0.000000000,0.000000000,1
11.130069,5,1954,preinsert,0.000000,-1540.000000,428.329820,1.000000000,0.000000000,0.000000000,0.000000000,1
11.228884,5,1954,preinsert,0.000000,-1540.000000,318.314845,1.000000000,0.000000000,0.000000000,0.000000000,1
11.327700,5,1954,preinsert,0.000000,-1540.000000,208.299870,1.000000000,0.000000000,0.000000000,0.000000000,1
11.426515,5,1954,preinsert,0.000000,-1540.000000,105.070024,1.000000000,0.000000000,0.000000000,0.000000000,1
11.525331,5,1954,preinsert,0.000000,-1540.000000,14.759062,1.000000000,0.000000000,0.000000000,0.000000000,1
11.624147,5,1954,preinsert,0.000000,-1540.000000,-57.802005,1.000000000,0.000000000,0.000000000,0.000000000,1
11.722962,5,1954,preinsert,0.000000,-1540.000000,-109.736281,1.000000000,0.000000000,0.000000000,0.000000000,1
11.821778,5,1954,preinsert,0.000000,-1540.000000,-140.772363,1.000000000,0.000000000,0.000000000,0.000000000,1
11.920593,5,1954,preinsert,0.000000,-1540.000000,-153.895706,1.000000000,0.000000000,0.000000000,0.000000000,1
12.019409,5,1954,insert,0.000000,-1540.000000,-156.000000,1.000000000,0.000000000,0.000000000,0.000000000,1
12.102742,5,1954,insert,0.000000,-1540.000000,-170.480000,1.000000000,0.000000000,0.000000000,0.000000000,1
12.186076,5,1954,insert,0.000000,-1540.000000,-235.360000,1.000000000,0.000000000,0.000000000,0.000000000,1
12.269409,5,1954,insert,0.000000,-1540.000000,-326.640000,1.000000000,0.000000000,0.000000000,0.000000000,1
12.352742,5,1954,insert,0.000000,-1540.000000,-391.520000,1.000000000,0.000000000,0.000000000,0.000000000,1
12.436076,5,1954,release,0.000000,-1540.000000,-406.000000,1.000000000,0.000000000,0.000000000,0.000000000,0
12.536076,5,1954,retreat,0.000000,-1540.000000,-406.000000,1.000000000,0.000000000,0.000000000,0.000000000,0
12.636076,5,1954,retreat,0.000000,-1540.000000,-388.624000,1.000000000,0.000000000,0.000000000,0.000000000,0
12.736076,5,1954,retreat,0.000000,-1540.000000,-310.768000,1.000000000,0.000000000,0.000000000,0.000000000,0
12.836076,5,1954,retreat,0.000000,-1540.000000,-201.232000,1.000000000,0.000000000,0.000000000,0.000000000,0
12.936076,5,1954,retreat,0.000000,-1540.000000,-123.376000,1.000000000,0.000000000,0.000000000,0.000000000,0
13.036076,5,1954,retreat,0.000000,-1540.000000,-106.000000,1.000000000,0.000000000,0.000000000,0.000000000,0
13.036076,6,1949,preinsert,0.000000,1540.000000,792.629690,1.000000000,0.000000000,0.000000000,0.000000000,1
13.134891,6,1949,preinsert,0.000000,1540.000000,790.525396,1.000000000,0.000000000,0.000000000,0.000000000,1
13.233707,6,1949,preinsert,0.000000,1540.000000,777.402053,1.000000000,0.000000000,0.000000000,0.000000000,1
13.332522,6,1949,preinsert,0.000000,1540.000000,746.365972,1.000000000,0.000000000,0.000000000,0.000000000,1
13.431338,6,1949,preinsert,0.000000,1540.000000,694.431695,1.000000000,0.000000000,0.000000000,0.000000000,1
13.530154,6,1949,preinsert,0.000000,1540.000000,621.870628,1.000000000,0.000000000,0.000000000,0.000000000,1
13.628969,6,1949,preinsert,0.000000,1540.000000,531.559666,1.000000000,0.000000000,0.000000000,0.000000000,1
13.727785,6,1949,preinsert,0.000000,1540.000000,428.329820,1.000000000,0.000000000,0.000000000,0.000000000,1
13.826600,6,1949,preinsert,0.000000,1540.000000,318.314845,1.000000000,0.000000000,0.000000000,0.000000000,1
13.925416,6,1949,preinsert,0.000000,1540.000000,208.299870,1.000000000,0.000000000,0.000000000,0.000000000,1
14.024232,6,1949,preinsert,0.000000,1540.000000,105.070024,1.000000000,0.000000000,0.000000000,0.000000000,1
14.123047,6,1949,preinsert,0.000000,1540.000000,14.759062,1.000000000,0.000000000,0.000000000,0.000000000,1
14.221863,6,1949,preinsert,0.000000,1540.000000,-57.802005,1.000000000,0.000000000,0.000000000,0.000000000,1
14.320678,6,1949,preinsert,0.000000,1540.000000,-109.736281,1.000000000,0.000000000,0.000000000,0.000000000,1
14.419494,6,1949,preinsert,0.000000,1540.000000,-140.772363,1.000000000,0.000000000,0.000000000,0.000000000,1
14.518310,6,1949,preinsert,0.000000,1540.000000,-153.895706,1.000000000,0.000000000,0.000000000,0.000000000,1
14.617125,6,1949,insert,0.000000,1540.000000,-156.000000,1.000000000,0.000000000,0.000000000,0.000000000,1
14.700459,6,1949,insert,0.000000,1540.000000,-170.480000,1.000000000,0.000000000,0.000000000,0.000000000,1
14.783792,6,1949,insert,0.000000,1540.000000,-235.360000,1.000000000,0.000000000,0.000000000,0.000000000,1
14.867125,6,1949,insert,0.000000,1540.000000,-326.640000,1.000000000,0.000000000,0.000000000,0.000000000,1
14.950459,6,1949,insert,0.000000,1540.000000,-391.520000,1.000000000,0.000000000,0.000000000,0.000000000,1
15.033792,6,1949,release,0.000000,1540.000000,-406.000000,1.000000000,0.000000000,0.000000000,0.000000000,0
15.133792,6,1949,retreat,0.000000,1540.000000,-406.000000,1.000000000,0.000000000,0.000000000,0.000000000,0
15.233792,6,1949,retreat,0.000000,1540.000000,-388.624000,1.000000000,0.000000000,0.000000000,0.000000000,0
15.333792,6,1949,retreat,0.000000,1540.000000,-310.768000,1.000000000,0.000000000,0.000000000,0.000000000,0
15.433792,6,1949,retreat,0.000000,1540.000000,-201.232000,1.000000000,0.000000000,0.000000000,0.000000000,0
15.533792,6,1949,retreat,0.000000,1540.000000,-123.376000,1.000000000,0.000000000,0.000000000,0.000000000,0
15.633792,6,1949,retreat,0.000000,1540.000000,-106.000000,1.000000000,0.000000000,0.000000000,0.000000000,0
15.633792,7,1859,preinsert,0.000000,-1752.281853,792.629690,1.000000000,0.000000000,0.000000000,0.000000000,1
15.732102,7,1859,preinsert,0.000000,-1752.281853,790.536165,1.000000000,0.000000000,0.000000000,0.000000000,1
15.830412,7,1859,preinsert,0.000000,-1752.281853,777.479984,1.000000000,0.000000000,0.000000000,0.000000000,1
15.928721,7,1859,preinsert,0.000000,-1752.281853,746.602737,1.000000000,0.000000000,0.000000000,0.000000000,1
16.027031,7,1859,preinsert,0.000000,-1752.281853,694.934246,1.000000000,0.000000000,0.000000000,0.000000000,1
16.125341,7,1859,preinsert,0.000000,-1752.281853,622.744528,1.000000000,0.000000000,0.000000000,0.000000000,1
16.223651,7,1859,preinsert,0.000000,-1752.281853,532.895753,1.000000000,0.000000000,0.000000000,0.000000000,1
16.321961,7,1859,preinsert,0.000000,-1752.281853,430.194210,1.000000000,0.000000000,0.000000000,0.000000000,1
16.420271,7,1859,preinsert,0.000000,-1752.281853,320.742263,1.000000000,0.000000000,0.000000000,0.000000000,1
16.518581,7,1859,preinsert,0.000000,-1752.281853,211.290315,1.000000000,0.000000000,0.000000000,0.000000000,1
16.616891,7,1859,preinsert,0.000000,-1752.281853,108.588772,1.000000000,0.000000000,0.000000000,0.000000000,1
16.715201,7,1859,preinsert,0.000000,-1752.281853,18.739997,1.000000000,0.000000000,0.000000000,0.000000000,1
16.813510,7,1859,preinsert,0.000000,-1752.281853,-53.449721,1.000000000,0.000000000,0.000000000,0.000000000,1
16.911820,7,1859,preinsert,0.000000,-1752.281853,-105.118212,1.000000000,0.000000000,0.000000000,0.000000000,1
17.010130,7,1859,preinsert,0.000000,-1752.281853,-135.995459,1.000000000,0.000000000,0.000000000,0.000000000,1
17.108440,7,1859,preinsert,0.000000,-1752.281853,-149.051640,1.000000000,0.000000000,0.000000000,0.000000000,1
17.206750,7,1859,insert,0.000000,-1752.281853,-151.145165,1.000000000,0.000000000,0.000000000,0.000000000,1
17.290083,7,1859,insert,0.000000,-1752.281853,-165.625165,1.000000000,0.000000000,0.000000000,0.000000000,1
17.373417,7,1859,insert,0.000000,-1752.281853,-230.505165,1.000000000,0.000000000,0.000000000,0.000000000,1
17.456750,7,1859,insert,0.000000,-1752.281853,-321.785165,1.000000000,0.000000000,0.000000000,0.000000000,1
17.540083,7,1859,insert,0.000000,-1752.281853,-386.665165,1.000000000,0.000000000,0.000000000,0.000000000,1
17.623417,7,1859,release,0.000000,-1752.281853,-401.145165,1.000000000,0.000000000,0.000000000,0.000000000,0
17.723417,7,1859,retreat,0.000000,-1752.281853,-401.145165,1.000000000,0.000000000,0.000000000,0.000000000,0
17.823417,7,1859,retreat,0.000000,-1752.281853,-383.769165,1.000000000,0.000000000,0.000000000,0.000000000,0
17.923417,7,1859,retreat,0.000000,-1752.281853,-305.913165,1.000000000,0.000000000,0.000000000,0.000000000,0
18.023417,7,1859,retreat,0.000000,-1752.281853,-196.377165,1.000000000,0.000000000,0.000000000,0.000000000,0
18.123417,7,1859,retreat,0.000000,-1752.281853,-118.521165,1.000000000,0.000000000,0.000000000,0.000000000,0
18.223417,7,1859,retreat,0.000000,-1752.281853,-101.145165,1.000000000,0.000000000,0.000000000,0.000000000,0
18.223417,8,1926,preinsert,0.000000,-1632.281853,792.629690,1.000000000,0.000000000,0.000000000,0.000000000,1
18.321726,8,1926,preinsert,0.000000,-1632.281853,790.536165,1.000000000,0.000000000,0.000000000,0.000000000,1
18.420036,8,1926,preinsert,0.000000,-1632.281853,777.479984,1.000000000,0.000000000,0.000000000,0.000000000,1
18.518346,8,1926,preinsert,0.000000,-1632.281853,746.602737,1.000000000,0.000000000,0.000000000,0.000000000,1
18.616656,8,1926,preinsert,0.000000,-1632.281853,694.934246,1.000000000,0.000000000,0.000000000,0.000000000,1
18.714966,8,1926,preinsert,0.000000,-1632.281853,622.744528,1.000000000,0.000000000,0.000000000,0.000000000,1
18.813276,8,1926,preinsert,0.000000,-1632.281853,532.895753,1.000000000,0.000000000,0.000000000,0.000000000,1
18.911586,8,1926,preinsert,0.000000,-1632.281853,430.194210,1.000000000,0.000000000,0.000000000,0.000000000,1
19.009896,8,1926,preinsert,0.000000,-1632.281853,320.742263,1.000000000,0.000000000,0.000000000,0.000000000,1
19.108206,8,1926,preinsert,0.000000,-1632.281853,211.290315,1.000000000,0.000000000,0.000000000,0.000000000,1
19.206515,8,1926,preinsert,0.000000,-1632.281853,108.588772,1.000000000,0.000000000,0.000000000,0.000000000,1
19.304825,8,1926,preinsert,0.000000,-1632.281853,18.739997,1.000000000,0.000000000,0.000000000,0.000000000,1
19.403135,8,1926,preinsert,0.000000,-1632.281853,-53.449721,1.000000000,0.000000000,0.000000000,0.000000000,1
19.501445,8,1926,preinsert,0.000000,-1632.281853,-105.118212,1.000000000,0.000000000,0.000000000,0.000000000,1
19.599755,8,1926,preinsert,0.000000,-1632.281853,-135.995459,1.000000000,0.000000000,0.000000000,0.000000000,1
19.698065,8,1926,preinsert,0.000000,-1632.281853,-149.051640,1.000000000,0.000000000,0.000000000,0.000000000,1
19.796375,8,1926,insert,0.000000,-1632.281853,-151.145165,1.000000000,0.000000000,0.000000000,0.000000000,1
19.879708,8,1926,insert,0.000000,-1632.281853,-165.625165,1.000000000,0.000000000,0.000000000,0.000000000,1
19.963041,8,1926,insert,0.000000,-1632.281853,-230.505165,1.000000000,0.000000000,0.000000000,0.000000000,1
20.046375,8,1926,insert,0.000000,-1632.281853,-321.785165,1.000000000,0.000000000,0.000000000,0.000000000,1
20.129708,8,1926,insert,0.000000,-1632.281853,-386.665165,1.000000000,0.000000000,0.000000000,0.000000000,1
20.213041,8,1926,release,0.000000,-1632.281853,-401.145165,1.000000000,0.000000000,0.000000000,0.000000000,0
20.313041,8,1926,retreat,0.000000,-1632.281853,-401.145165,1.000000000,0.000000000,0.000000000,0.000000000,0
20.413041,8,1926,retreat,0.000000,-1632.281853,-383.769165,1.000000000,0.000000000,0.000000000,0.000000000,0
20.513041,8,1926,retreat,0.000000,-1632.281853,-305.913165,1.000000000,0.000000000,0.000000000,0.000000000,0
20.613041,8,1926,retreat,0.000000,-1632.281853,-196.377165,1.000000000,0.000000000,0.000000000,0.000000000,0
20.713041,8,1926,retreat,0.000000,-1632.281853,-118.521165,1.000000000,0.000000000,0.000000000,0.000000000,0
20.813041,8,1926,retreat,0.000000,-1632.281853,-101.145165,1.000000000,0.000000000,0.000000000,0.000000000,0
20.813041,9,1925,preinsert,0.000000,1632.281853,792.629690,1.000000000,0.000000000,0.000000000,0.000000000,1
20.911351,9,1925,preinsert,0.000000,1632.281853,790.536165,1.000000000,0.000000000,0.000000000,0.000000000,1
21.009661,9,1925,preinsert,0.000000,1632.281853,777.479984,1.000000000,0.000000000,0.000000000,0.000000000,1
21.107971,9,1925,preinsert,0.000000,1632.281853,746.602737,1.000000000,0.000000000,0.000000000,0.000000000,1
21.206281,9,1925,preinsert,0.000000,1632.281853,694.934246,1.000000000,0.000000000,0.000000000,0.000000000,1
21.304591,9,1925,preinsert,0.000000,1632.281853,622.744528,1.000000000,0.000000000,0.000000000,0.000000000,1
21.402901,9,1925,preinsert,0.000000,1632.281853,532.895753,1.000000000,0.000000000,0.000000000,0.000000000,1
21.501211,9,1925,preinsert,0.000000,1632.281853,430.194210,1.000000000,0.000000000,0.000000000,0.000000000,1
21.599520,9,1925,preinsert,0.000000,1632.281853,320.742263,1.000000000,0.000000000,0.000000000,0.000000000,1
21.697830,9,1925,preinsert,0.000000,1632.281853,211.290315,1.000000000,0.000000000,0.000000000,0.000000000,1
21.796140,9,1925,preinsert,0.000000,1632.281853,108.588772,1.000000000,0.000000000,0.000000000,0.000000000,1
21.894450,9,1925,preinsert,0.000000,1632.281853,18.739997,1.000000000,0.000000000,0.000000000,0.000000000,1
21.992760,9,1925,preinsert,0.000000,1632.281853,-53.449721,1.000000000,0.000000000,0.000000000,0.000000000,1
22.091070,9,1925,preinsert,0.000000,1632.281853,-105.118212,1.000000000,0.000000000,0.000000000,0.000000000,1
22.189380,9,1925,preinsert,0.000000,1632.281853,-135.995459,1.000000000,0.000000000,0.000000000,0.000000000,1
22.287690,9,1925,preinsert,0.000000,1632.281853,-149.051640,1.000000000,0.000000000,0.000000000,0.000000000,1
22.385999,9,1925,insert,0.000000,1632.281853,-151.145165,1.000000000,0.000000000,0.000000000,0.000000000,1
22.469333,9,1925,insert,0.000000,1632.281853,-165.625165,1.000000000,0.000000000,0.000000000,0.000000000,1
22.552666,9,1925,insert,0.000000,1632.281853,-230.505165,1.000000000,0.000000000,0.000000000,0.000000000,1
22.635999,9,1925,insert,0.000000,1632.281853,-321.785165,1.000000000,0.000000000,0.000000000,0.000000000,1
22.719333,9,1925,insert,0.000000,1632.281853,-386.665165,1.000000000,0.000000000,0.000000000,0.000000000,1
22.802666,9,1925,release,0.000000,1632.281853,-401.145165,1.000000000,0.000000000,0.000000000,0.000000000,0
22.902666,9,1925,retreat,0.000000,1632.281853,-401.145165,1.000000000,0.000000000,0.000000000,0.000000000,0
23.002666,9,1925,retreat,0.000000,1632.281853,-383.769165,1.000000000,0.000000000,0.000000000,0.000000000,0
23.102666,9,1925,retreat,0.000000,1632.281853,-305.913165,1.000000000,0.000000000,0.000000000,0.000000000,0
23.202666,9,1925,retreat,0.000000,1632.281853,-196.377165,1.000000000,0.000000000,0.000000000,0.000000000,0
23.302666,9,1925,retreat,0.000000,1632.281853,-118.521165,1.000000000,0.000000000,0.000000000,0.000000000,0
23.402666,9,1925,retreat,0.000000,1632.281853,-101.145165,1.000000000,0.000000000,0.000000000,0.000000000,0
23.402666,10,1872,preinsert,0.000000,1752.281853,792.629690,1.000000000,0.000000000,0.000000000,0.000000000,1
23.500976,10,1872,preinsert,0.000000,1752.281853,790.536165,1.000000000,0.000000000,0.000000000,0.000000000,1
23.599286,10,1872,preinsert,0.000000,1752.281853,777.479984,1.000000000,0.000000000,0.000000000,0.000000000,1
23.697596,10,1872,preinsert,0.000000,1752.281853,746.602737,1.000000000,0.000000000,0.000000000,0.000000000,1
23.795906,10,1872,preinsert,0.000000,1752.281853,694.934246,1.000000000,0.000000000,0.000000000,0.000000000,1
